Serial No.,GRE Score,TOEFL Score,University Rating,SOP,LOR ,CGPA,Research,Chance of Admit 
32,15561.333622313387,13.988308438471341,1.6388154057124962,3.6940400404309806,3.0456052293163265,7.178734564707009,0.9373361275110856,0.74
33,16497.300954824746,14.935603457256319,2.3139324098368204,2.3434448158638874,3.558612533262681,8.250502611915252,0.9373361275110856,0.91
34,16670.018294630307,14.69025986354551,2.937356116136302,3.6940400404309806,3.0456052293163265,8.445203387941703,0.9373361275110856,0.9
35,15898.942646748523,14.565690189285181,2.937356116136302,3.6940400404309806,4.072635043113791,8.639855782806489,0.9373361275110856,0.94
36,14978.092703849354,14.439807289479994,2.937356116136302,5.129104824715043,4.072635043113791,8.055752412774236,0.9373361275110856,0.88
37,13286.670505886144,14.183947556634108,0.8872444813691296,3.6940400404309806,3.0456052293163265,7.276234884305301,0.0,0.64
38,13365.217916010743,14.11910006440737,0.0,0.0,1.006888973845948,6.691019241976667,0.0,0.58
39,13681.412240048468,14.11910006440737,0.0,2.3434448158638874,0.5019259703508436,6.398212436763637,0.0,0.52
40,13920.658550302605,14.312573058960607,0.8872444813691296,3.6940400404309806,2.5337382578900436,6.593432159567258,0.0,0.48
41,14000.80660731481,14.439807289479994,1.6388154057124962,3.007112581022813,2.0231724582984945,6.886148829707256,0.9373361275110856,0.46
42,14649.156411478869,14.11910006440737,0.8872444813691296,1.7059479134512263,1.5141223823935896,7.081220231760033,0.9373361275110856,0.49
43,14404.534706311106,14.248436788151682,0.8872444813691296,1.7059479134512263,1.006888973845948,7.373721359366441,0.9373361275110856,0.53
44,15983.83536913544,14.874731223173539,2.3139324098368204,4.401972358077876,3.0456052293163265,7.958358441541412,0.0,0.87
45,15477.422532829332,14.628136866543407,2.937356116136302,4.401972358077876,3.0456052293163265,8.250502611915252,0.9373361275110856,0.91
46,15143.747083276885,14.439807289479994,2.937356116136302,5.129104824715043,3.0456052293163265,7.958358441541412,0.9373361275110856,0.88
47,15729.745482158347,14.69025986354551,2.937356116136302,3.6940400404309806,4.072635043113791,8.153133757102447,0.9373361275110856,0.86
48,16583.562149185254,14.99617350855325,2.937356116136302,4.401972358077876,3.0456052293163265,8.54253556959983,0.0,0.89
49,15060.821161700394,14.439807289479994,1.6388154057124962,3.007112581022813,4.072635043113791,7.71481734144618,0.9373361275110856,0.82
50,15561.333622313387,14.50291523251302,2.3139324098368204,2.3434448158638874,3.0456052293163265,7.276234884305301,0.9373361275110856,0.78
51,14404.534706311106,13.654662430863532,1.6388154057124962,1.7059479134512263,3.558612533262681,7.178734564707009,0.9373361275110856,0.76
52,14323.39121380273,13.789293765646566,0.8872444813691296,0.5269062403568218,2.5337382578900436,6.7885914016418285,0.9373361275110856,0.56
53,16154.20840026777,14.813552696475751,2.3139324098368204,3.6940400404309806,2.0231724582984945,6.886148829707256,0.9373361275110856,0.78
54,15310.190741706047,14.565690189285181,2.3139324098368204,3.6940400404309806,1.5141223823935896,6.983691712510327,0.9373361275110856,0.72
55,15143.747083276885,14.439807289479994,1.6388154057124962,2.3434448158638874,2.5337382578900436,6.886148829707256,0.0,0.7
56,14978.092703849354,13.988308438471341,1.6388154057124962,2.3434448158638874,2.0231724582984945,6.593432159567258,0.0,0.64
57,14649.156411478869,13.92235303161463,1.6388154057124962,1.0985510384252084,2.0231724582984945,6.300579388301785,0.0,0.64
58,13208.323877737872,13.722177746368077,0.8872444813691296,3.6940400404309806,1.006888973845948,6.495829958273886,0.0,0.46
60,14242.446507503799,14.053888880506426,0.8872444813691296,1.0985510384252084,1.006888973845948,7.178734564707009,0.0,0.42
61,14081.15405351691,13.789293765646566,0.8872444813691296,2.3434448158638874,2.0231724582984945,6.983691712510327,0.0,0.48
62,13920.658550302605,13.856016808075141,1.6388154057124962,3.6940400404309806,2.0231724582984945,7.081220231760033,0.0,0.47
63,13681.412240048468,14.11910006440737,0.8872444813691296,2.3434448158638874,2.0231724582984945,7.081220231760033,0.9373361275110856,0.54
64,14567.417453524622,14.248436788151682,0.8872444813691296,3.6940400404309806,2.0231724582984945,7.373721359366441,0.9373361275110856,0.56
65,15393.708191983747,14.50291523251302,1.6388154057124962,2.3434448158638874,2.5337382578900436,7.568653431284718,0.0,0.52
66,15393.708191983747,14.565690189285181,2.3139324098368204,3.007112581022813,2.5337382578900436,7.783017023277666,0.0,0.55
67,15561.333622313387,14.69025986354551,1.6388154057124962,2.3434448158638874,2.0231724582984945,7.880434078921448,0.0,0.61
68,14649.156411478869,14.248436788151682,0.8872444813691296,3.007112581022813,2.5337382578900436,7.510179478701694,0.9373361275110856,0.57
69,14813.228758556166,14.376361542435212,1.6388154057124962,3.007112581022813,3.0456052293163265,8.075229687352676,0.9373361275110856,0.68
70,15645.441319043075,14.752063675434023,2.3139324098368204,4.401972358077876,3.0456052293163265,8.016796347304458,0.9373361275110856,0.78
71,15983.83536913544,14.935603457256319,2.937356116136302,5.129104824715043,4.072635043113791,8.484137704835101,0.9373361275110856,0.94
72,16325.363960771445,14.565690189285181,2.937356116136302,5.129104824715043,4.072635043113791,8.600929125771755,0.9373361275110856,0.96
73,15060.821161700394,14.50291523251302,2.937356116136302,5.129104824715043,4.072635043113791,8.299182397880852,0.9373361275110856,0.93
74,14485.876835774128,14.312573058960607,2.3139324098368204,4.401972358077876,3.0456052293163265,7.899915939599214,0.9373361275110856,0.84
75,14485.876835774128,14.183947556634108,1.6388154057124962,2.3434448158638874,4.072635043113791,7.763532053513792,0.0,0.74
76,15729.745482158347,14.69025986354551,0.8872444813691296,1.0985510384252084,3.0456052293163265,7.432206667750652,0.9373361275110856,0.72
77,15561.333622313387,14.565690189285181,1.6388154057124962,2.3434448158638874,2.0231724582984945,7.58814367825004,0.9373361275110856,0.74
78,13443.96595081736,13.722177746368077,0.8872444813691296,2.3434448158638874,1.006888973845948,7.100724227658248,0.0,0.64
79,13052.23359980686,13.449654965559203,0.8872444813691296,2.3434448158638874,1.006888973845948,6.43726129690128,0.9373361275110856,0.44
80,12896.948353678546,13.310863161743708,0.0,0.5269062403568218,1.006888973845948,6.261521773996867,0.0,0.46
81,14323.39121380273,14.11910006440737,1.6388154057124962,1.0985510384252084,2.0231724582984945,6.905658564008622,0.9373361275110856,0.5
82,16670.018294630307,15.05644539775728,2.3139324098368204,5.129104824715043,4.072635043113791,8.347859111661252,0.9373361275110856,0.96
83,14978.092703849354,14.439807289479994,2.937356116136302,5.129104824715043,3.558612533262681,8.075229687352676,0.9373361275110856,0.92
84,15143.747083276885,14.752063675434023,2.937356116136302,3.6940400404309806,3.558612533262681,8.211556560062501,0.9373361275110856,0.92
85,16670.018294630307,14.752063675434023,2.937356116136302,4.401972358077876,3.558612533262681,8.299182397880852,0.9373361275110856,0.94
86,14895.561854392094,13.988308438471341,2.3139324098368204,4.401972358077876,2.5337382578900436,7.529671332759601,0.0,0.76
87,14567.417453524622,14.183947556634108,1.6388154057124962,4.401972358077876,2.5337382578900436,7.295733281549761,0.0,0.72
88,14731.093562132426,14.248436788151682,0.8872444813691296,3.007112581022813,2.0231724582984945,7.159232824659431,0.0,0.66
89,14485.876835774128,14.312573058960607,1.6388154057124962,4.401972358077876,2.5337382578900436,7.022704833812489,0.0,0.64
90,14649.156411478869,14.376361542435212,2.3139324098368204,4.401972358077876,2.5337382578900436,7.627122573788265,0.9373361275110856,0.74
91,14813.228758556166,14.183947556634108,0.8872444813691296,3.6940400404309806,3.0456052293163265,6.8081040597520355,0.9373361275110856,0.64
92,13286.670505886144,13.586741332414839,1.6388154057124962,5.129104824715043,2.5337382578900436,6.554393104472111,0.0,0.38
93,13208.323877737872,13.654662430863532,0.8872444813691296,3.6940400404309806,2.0231724582984945,6.915413213445011,0.0,0.34
94,13443.96595081736,13.586741332414839,0.8872444813691296,2.3434448158638874,2.0231724582984945,6.769078154283015,0.9373361275110856,0.44
95,13602.06326852494,13.722177746368077,1.6388154057124962,1.0985510384252084,1.5141223823935896,6.554393104472111,0.0,0.36
96,13681.412240048468,13.789293765646566,2.3139324098368204,0.5269062403568218,1.5141223823935896,6.730049885758121,0.0,0.42
97,13840.710034737365,13.789293765646566,0.8872444813691296,2.3434448158638874,2.0231724582984945,6.886148829707256,0.0,0.48
98,15898.942646748523,15.05644539775728,1.6388154057124962,3.6940400404309806,3.0456052293163265,7.821985400647073,0.9373361275110856,0.86
99,15983.83536913544,14.99617350855325,2.3139324098368204,5.129104824715043,3.558612533262681,8.094706457973295,0.9373361275110856,0.9
100,15226.870324465894,14.628136866543407,1.6388154057124962,3.6940400404309806,3.0456052293163265,7.7440465614522145,0.9373361275110856,0.79
101,15143.747083276885,14.248436788151682,1.6388154057124962,3.007112581022813,2.5337382578900436,7.334728420050388,0.9373361275110856,0.71
102,14323.39121380273,14.11910006440737,0.8872444813691296,1.7059479134512263,2.0231724582984945,7.0031985597093644,0.0,0.64
103,14485.876835774128,14.183947556634108,0.8872444813691296,3.6940400404309806,2.5337382578900436,7.129979160612876,0.0,0.62
104,14731.093562132426,14.053888880506426,0.8872444813691296,4.401972358077876,3.0456052293163265,7.344476860642178,0.0,0.57
105,15477.422532829332,14.565690189285181,1.6388154057124962,3.007112581022813,2.0231724582984945,7.909656677073713,0.9373361275110856,0.74
106,14649.156411478869,14.439807289479994,1.6388154057124962,3.6940400404309806,3.558612533262681,7.646611224824901,0.9373361275110856,0.69
107,15729.745482158347,14.50291523251302,2.3139324098368204,4.401972358077876,3.558612533262681,8.036274633129329,0.9373361275110856,0.87
108,16497.300954824746,14.874731223173539,2.3139324098368204,3.007112581022813,3.558612533262681,8.308917985885662,0.9373361275110856,0.91
109,15898.942646748523,14.813552696475751,2.937356116136302,5.129104824715043,4.072635043113791,8.231029833618807,0.9373361275110856,0.93
110,13681.412240048468,13.988308438471341,2.937356116136302,5.129104824715043,3.0456052293163265,7.510179478701694,0.0,0.68
111,13760.96121348975,14.312573058960607,2.937356116136302,2.3434448158638874,2.0231724582984945,7.354225163949634,0.0,0.61
112,15060.821161700394,14.376361542435212,2.3139324098368204,3.6940400404309806,3.0456052293163265,7.5491626498699596,0.9373361275110856,0.69
113,13443.96595081736,14.248436788151682,1.6388154057124962,3.007112581022813,2.5337382578900436,7.217736364603543,0.9373361275110856,0.62
114,14978.092703849354,14.439807289479994,0.8872444813691296,3.6940400404309806,2.5337382578900436,7.432206667750652,0.0,0.72
115,14242.446507503799,14.11910006440737,1.6388154057124962,3.007112581022813,2.0231724582984945,7.3249798420100465,0.9373361275110856,0.59
116,14161.700737260937,14.183947556634108,2.3139324098368204,4.401972358077876,3.558612533262681,7.899915939599214,0.9373361275110856,0.66
117,13286.670505886144,13.92235303161463,1.6388154057124962,3.6940400404309806,2.5337382578900436,7.490687086438454,0.0,0.56
118,12588.79809609622,14.053888880506426,2.3139324098368204,1.0985510384252084,1.5141223823935896,6.359161092376685,0.0,0.45
119,13052.23359980686,13.722177746368077,0.8872444813691296,2.3434448158638874,2.5337382578900436,6.183398935164204,0.0,0.47
120,15561.333622313387,14.053888880506426,2.937356116136302,2.3434448158638874,2.5337382578900436,7.705074005668953,0.9373361275110856,0.71
121,16239.688433026362,14.874731223173539,2.937356116136302,5.129104824715043,4.072635043113791,8.406267135938656,0.9373361275110856,0.94
122,16154.20840026777,14.99617350855325,2.937356116136302,4.401972358077876,3.558612533262681,8.328388793760265,0.9373361275110856,0.94
123,14161.700737260937,14.183947556634108,2.3139324098368204,0.5269062403568218,1.5141223823935896,7.2372364271728395,0.0,0.57
124,14000.80660731481,14.312573058960607,1.6388154057124962,3.007112581022813,2.5337382578900436,7.100724227658248,0.0,0.61
125,13443.96595081736,14.183947556634108,2.3139324098368204,1.7059479134512263,2.0231724582984945,7.344476860642178,0.0,0.57
126,13365.217916010743,13.789293765646566,1.6388154057124962,1.0985510384252084,2.0231724582984945,7.529671332759601,0.9373361275110856,0.64
127,15226.870324465894,14.628136866543407,1.6388154057124962,3.6940400404309806,2.0231724582984945,8.172608522882145,0.9373361275110856,0.85
128,14895.561854392094,14.565690189285181,1.6388154057124962,1.7059479134512263,1.006888973845948,7.578398621495901,0.9373361275110856,0.78
129,15477.422532829332,14.565690189285181,1.6388154057124962,3.007112581022813,2.0231724582984945,7.958358441541412,0.9373361275110856,0.84
130,16068.923999724933,14.935603457256319,2.937356116136302,5.129104824715043,4.072635043113791,8.20181973722743,0.9373361275110856,0.92
131,16583.562149185254,14.69025986354551,2.937356116136302,3.6940400404309806,3.558612533262681,8.600929125771755,0.9373361275110856,0.96
132,13602.06326852494,14.11910006440737,2.937356116136302,5.129104824715043,3.558612533262681,7.519925472927567,0.0,0.77
133,14081.15405351691,14.11910006440737,2.937356116136302,3.007112581022813,2.5337382578900436,7.432206667750652,0.0,0.71
134,15226.870324465894,14.565690189285181,2.937356116136302,3.6940400404309806,3.558612533262681,7.646611224824901,0.0,0.79
135,16068.923999724933,14.628136866543407,2.937356116136302,3.6940400404309806,3.0456052293163265,8.133658491751545,0.9373361275110856,0.89
136,14485.876835774128,14.376361542435212,2.3139324098368204,3.007112581022813,3.0456052293163265,7.636866965573156,0.9373361275110856,0.82
137,14323.39121380273,13.988308438471341,1.6388154057124962,5.129104824715043,3.0456052293163265,7.3249798420100465,0.0,0.76
138,14649.156411478869,13.789293765646566,0.8872444813691296,0.5269062403568218,2.0231724582984945,7.042210536244568,0.9373361275110856,0.71
139,15477.422532829332,14.813552696475751,0.8872444813691296,4.401972358077876,2.0231724582984945,7.938878119763305,0.9373361275110856,0.8
140,14813.228758556166,14.376361542435212,0.0,3.007112581022813,2.5337382578900436,7.977838252636295,0.0,0.78
141,15729.745482158347,14.439807289479994,0.8872444813691296,3.6940400404309806,2.0231724582984945,8.007057014225229,0.9373361275110856,0.84
142,15983.83536913544,14.935603457256319,0.8872444813691296,4.401972358077876,2.5337382578900436,8.211556560062501,0.9373361275110856,0.9
143,15898.942646748523,14.752063675434023,2.937356116136302,3.6940400404309806,2.5337382578900436,8.289446686989189,0.9373361275110856,0.92
144,16670.018294630307,15.05644539775728,2.3139324098368204,4.401972358077876,3.0456052293163265,8.756624414122332,0.9373361275110856,0.97
145,15393.708191983747,14.565690189285181,0.8872444813691296,2.3434448158638874,2.5337382578900436,7.821985400647073,0.9373361275110856,0.8
146,14978.092703849354,14.628136866543407,0.8872444813691296,1.0985510384252084,1.5141223823935896,7.510179478701694,0.9373361275110856,0.81
147,14567.417453524622,14.11910006440737,1.6388154057124962,1.0985510384252084,1.5141223823935896,7.354225163949634,0.0,0.75
148,15477.422532829332,14.69025986354551,1.6388154057124962,2.3434448158638874,2.0231724582984945,7.968098410853312,0.9373361275110856,0.83
149,16583.562149185254,14.813552696475751,2.3139324098368204,3.6940400404309806,2.5337382578900436,8.639855782806489,0.9373361275110856,0.96
150,14242.446507503799,14.183947556634108,0.8872444813691296,3.007112581022813,2.0231724582984945,7.139730522721075,0.9373361275110856,0.79
151,16154.20840026777,14.69025986354551,2.3139324098368204,3.6940400404309806,3.0456052293163265,8.279710853078956,0.9373361275110856,0.93
152,15983.83536913544,14.813552696475751,2.937356116136302,5.129104824715043,4.072635043113791,8.133658491751545,0.9373361275110856,0.94
153,15060.821161700394,14.565690189285181,2.937356116136302,5.129104824715043,4.072635043113791,7.919397286163684,0.9373361275110856,0.86
154,15310.190741706047,14.11910006440737,1.6388154057124962,2.3434448158638874,3.0456052293163265,7.617378049317139,0.0,0.79
155,15477.422532829332,14.312573058960607,1.6388154057124962,2.3434448158638874,2.5337382578900436,7.753789372844491,0.0,0.8
156,14323.39121380273,14.376361542435212,1.6388154057124962,2.3434448158638874,2.0231724582984945,7.558908107461271,0.0,0.77
157,14567.417453524622,14.11910006440737,1.6388154057124962,1.0985510384252084,1.5141223823935896,7.217736364603543,0.0,0.7
158,14081.15405351691,14.053888880506426,0.8872444813691296,1.0985510384252084,1.5141223823935896,7.139730522721075,0.0,0.65
159,13840.710034737365,14.183947556634108,0.8872444813691296,1.0985510384252084,1.5141223823935896,7.022704833812489,0.0,0.61
160,13130.178189511114,13.789293765646566,0.0,0.5269062403568218,1.006888973845948,6.7885914016418285,0.0,0.52
161,14567.417453524622,13.988308438471341,0.0,0.5269062403568218,1.006888973845948,6.749564316162169,0.0,0.57
162,13208.323877737872,13.722177746368077,0.0,0.5269062403568218,2.0231724582984945,6.359161092376685,0.0,0.53
163,14813.228758556166,14.376361542435212,1.6388154057124962,2.3434448158638874,2.0231724582984945,7.373721359366441,0.0,0.67
164,14731.093562132426,14.11910006440737,1.6388154057124962,3.007112581022813,2.0231724582984945,7.432206667750652,0.0,0.68
165,15729.745482158347,14.50291523251302,2.3139324098368204,4.401972358077876,3.0456052293163265,7.870692955429802,0.9373361275110856,0.81
166,15143.747083276885,14.439807289479994,2.937356116136302,4.401972358077876,3.0456052293163265,7.831727170398509,0.0,0.78
167,13522.914453657768,13.92235303161463,1.6388154057124962,3.007112581022813,4.072635043113791,7.207986124228412,0.0,0.65
168,14404.534706311106,13.92235303161463,1.6388154057124962,1.0985510384252084,2.0231724582984945,7.149481744012492,0.0,0.64
169,12819.608017780143,13.586741332414839,0.8872444813691296,1.0985510384252084,3.0456052293163265,6.691019241976667,0.9373361275110856,0.64
170,14242.446507503799,13.722177746368077,0.8872444813691296,1.7059479134512263,2.0231724582984945,6.866638513610199,0.0,0.65
171,14323.39121380273,13.856016808075141,0.8872444813691296,1.7059479134512263,2.5337382578900436,6.925167717982453,0.9373361275110856,0.68
172,16154.20840026777,14.874731223173539,2.937356116136302,3.6940400404309806,3.558612533262681,7.929137767012527,0.9373361275110856,0.89
173,15143.747083276885,14.439807289479994,2.3139324098368204,3.6940400404309806,4.072635043113791,7.987577967031868,0.9373361275110856,0.86
174,15226.870324465894,14.628136866543407,2.3139324098368204,3.6940400404309806,3.558612533262681,8.084968135588614,0.9373361275110856,0.89
175,15060.821161700394,14.50291523251302,2.3139324098368204,3.6940400404309806,3.0456052293163265,7.831727170398509,0.9373361275110856,0.87
176,14978.092703849354,14.50291523251302,2.3139324098368204,4.401972358077876,2.5337382578900436,7.7343036191879975,0.9373361275110856,0.85
177,15729.745482158347,14.99617350855325,2.3139324098368204,4.401972358077876,3.558612533262681,8.016796347304458,0.9373361275110856,0.9
178,14895.561854392094,14.439807289479994,1.6388154057124962,3.007112581022813,2.5337382578900436,7.899915939599214,0.0,0.82
179,14081.15405351691,14.312573058960607,1.6388154057124962,1.7059479134512263,2.0231724582984945,7.0031985597093644,0.0,0.72
180,13920.658550302605,13.92235303161463,1.6388154057124962,2.3434448158638874,2.0231724582984945,7.149481744012492,0.0,0.73
181,13365.217916010743,14.053888880506426,1.6388154057124962,3.007112581022813,2.0231724582984945,7.042210536244568,0.0,0.71
182,13760.96121348975,14.248436788151682,0.8872444813691296,1.7059479134512263,1.5141223823935896,7.295733281549761,0.0,0.71
183,13286.670505886144,13.789293765646566,0.8872444813691296,2.3434448158638874,2.5337382578900436,6.769078154283015,0.0,0.68
184,14485.876835774128,14.439807289479994,1.6388154057124962,3.6940400404309806,3.0456052293163265,7.666099346339623,0.0,0.75
185,14649.156411478869,14.183947556634108,0.8872444813691296,1.7059479134512263,3.0456052293163265,7.1982357442338945,0.0,0.72
186,15561.333622313387,14.628136866543407,2.3139324098368204,4.401972358077876,3.558612533262681,7.968098410853312,0.9373361275110856,0.89
187,14731.093562132426,14.248436788151682,1.6388154057124962,3.007112581022813,2.0231724582984945,7.5491626498699596,0.9373361275110856,0.84
188,16239.688433026362,14.935603457256319,2.937356116136302,4.401972358077876,2.5337382578900436,8.289446686989189,0.9373361275110856,0.93
189,15898.942646748523,14.752063675434023,2.937356116136302,4.401972358077876,2.5337382578900436,8.211556560062501,0.9373361275110856,0.93
190,15310.190741706047,14.565690189285181,2.937356116136302,5.129104824715043,4.072635043113791,7.938878119763305,0.9373361275110856,0.88
191,15310.190741706047,14.50291523251302,2.937356116136302,4.401972358077876,3.0456052293163265,8.016796347304458,0.9373361275110856,0.9
192,15226.870324465894,14.439807289479994,2.937356116136302,3.6940400404309806,4.072635043113791,7.841468810606688,0.9373361275110856,0.87
193,15143.747083276885,14.69025986354551,2.937356116136302,4.401972358077876,3.0456052293163265,7.802501471928862,0.9373361275110856,0.86
194,16325.363960771445,14.935603457256319,2.937356116136302,4.401972358077876,4.072635043113791,8.377063672094343,0.9373361275110856,0.94
195,14649.156411478869,14.376361542435212,1.6388154057124962,3.007112581022813,2.0231724582984945,7.627122573788265,0.0,0.77
196,13920.658550302605,14.248436788151682,0.8872444813691296,2.3434448158638874,2.5337382578900436,7.393217007606729,0.9373361275110856,0.78
197,13840.710034737365,14.11910006440737,0.8872444813691296,2.3434448158638874,1.5141223823935896,7.139730522721075,0.0,0.73
198,14161.700737260937,14.183947556634108,0.8872444813691296,3.007112581022813,1.5141223823935896,7.207986124228412,0.0,0.73
199,14242.446507503799,14.053888880506426,1.6388154057124962,4.401972358077876,3.558612533262681,7.305482272924928,0.0,0.7
200,14404.534706311106,14.248436788151682,1.6388154057124962,3.6940400404309806,3.558612533262681,7.558908107461271,0.0,0.72
201,14731.093562132426,13.988308438471341,1.6388154057124962,1.7059479134512263,2.0231724582984945,7.4127121099702515,0.9373361275110856,0.73
202,14567.417453524622,14.439807289479994,0.8872444813691296,3.007112581022813,2.0231724582984945,7.334728420050388,0.9373361275110856,0.72
203,16670.018294630307,15.05644539775728,2.937356116136302,4.401972358077876,3.558612533262681,8.746894341190442,0.9373361275110856,0.97
204,16154.20840026777,15.05644539775728,2.937356116136302,3.6940400404309806,4.072635043113791,8.707972877101591,0.9373361275110856,0.97
205,13208.323877737872,14.11910006440737,1.6388154057124962,3.007112581022813,3.0456052293163265,7.4127121099702515,0.0,0.69
206,12974.49026788688,13.722177746368077,0.8872444813691296,1.7059479134512263,2.0231724582984945,6.544632961240267,0.0,0.57
207,14567.417453524622,13.722177746368077,0.8872444813691296,3.007112581022813,2.0231724582984945,6.7788348517129045,0.0,0.63
208,14161.700737260937,13.92235303161463,1.6388154057124962,3.007112581022813,3.0456052293163265,6.905658564008622,0.9373361275110856,0.66
209,13760.96121348975,14.183947556634108,0.8872444813691296,2.3434448158638874,2.0231724582984945,7.042210536244568,0.0,0.64
210,13443.96595081736,14.053888880506426,1.6388154057124962,3.007112581022813,3.0456052293163265,7.0031985597093644,0.9373361275110856,0.68
211,15393.708191983747,14.312573058960607,2.3139324098368204,4.401972358077876,3.0456052293163265,7.919397286163684,0.9373361275110856,0.79
212,15645.441319043075,14.439807289479994,2.3139324098368204,5.129104824715043,3.0456052293163265,7.997317554181219,0.9373361275110856,0.82
213,16497.300954824746,15.05644539775728,2.3139324098368204,5.129104824715043,4.072635043113791,8.503604140157435,0.9373361275110856,0.95
214,16068.923999724933,14.99617350855325,2.937356116136302,5.129104824715043,3.558612533262681,8.62039269167275,0.9373361275110856,0.96
215,15898.942646748523,14.874731223173539,2.3139324098368204,4.401972358077876,4.072635043113791,8.269974896018129,0.9373361275110856,0.94
216,15814.245971328497,14.813552696475751,2.937356116136302,5.129104824715043,3.558612533262681,8.211556560062501,0.9373361275110856,0.93
217,15143.747083276885,14.565690189285181,2.3139324098368204,4.401972358077876,3.558612533262681,8.114182725739914,0.9373361275110856,0.91
218,15060.821161700394,14.376361542435212,2.3139324098368204,3.6940400404309806,3.0456052293163265,7.987577967031868,0.9373361275110856,0.85
219,15310.190741706047,14.439807289479994,2.3139324098368204,2.3434448158638874,2.5337382578900436,7.831727170398509,0.9373361275110856,0.84
220,14323.39121380273,14.053888880506426,1.6388154057124962,3.007112581022813,2.5337382578900436,7.295733281549761,0.0,0.74
221,14404.534706311106,13.988308438471341,1.6388154057124962,3.6940400404309806,3.0456052293163265,7.617378049317139,0.0,0.76
222,14649.156411478869,14.439807289479994,1.6388154057124962,3.007112581022813,3.0456052293163265,7.432206667750652,0.0,0.75
